ride_id,driver_id,user_id,vehicle_id,pickup_zone,drop_zone,pickup_lat,pickup_lng,drop_lat,drop_lng,distance_km,ride_started_at,hour_of_day,day_of_week,is_weekend,is_peak_hour,is_holiday,weather_condition,is_raining,rainfall_mm,traffic_congestion_score,driver_type,road_types_used,total_turns,total_signals,google_eta_seconds,google_eta_min,ml_predicted_eta_min,actual_duration_min,eta_error_pct,is_rerouted,reroute_count,fare_inr,ride_status
90a14f5b-e68c-4bf7-b1a7-c4ced0145da8,72b4eb2e-671e-4e85-a792-d95a622e4ec9,d140aa44-cd68-4b2a-8fff-4e97a4e4d4ec,10,Aundh,FC Road,18.5626382,73.8079511,18.5233577,73.8389688,7.818,2026-01-18 02:49:15,2,6,1,0,0,cloudy,0,0.0,1.0,new,"main_road,highway",25,5,670,11.17,11.26,20.33,44.61,0,0,163.67,completed
0466247d-5382-4e39-b433-2656f24760c5,571f49f5-a255-49f9-95fb-2053557d4319,d6644b2b-589a-41dc-8384-45a2c5f1d419,5,Hinjewadi,Viman Nagar,18.5920563,73.743635,18.5709681,73.9171352,24.54,2026-01-22 20:31:15,20,3,0,1,0,clear,0,0.0,1.99,experienced,highway,46,23,3883,64.72,69.1,138.91,50.26,0,0,375.11,completed
b52624f5-877f-46b2-97ff-bca797007c16,571f49f5-a255-49f9-95fb-2053557d4319,ece7a47b-687c-4509-abc3-d23fb1c4a95f,9,Kharadi,Koregaon Park,18.5488819,73.9363482,18.5299397,73.8990801,6.04,2026-01-17 04:34:15,4,5,1,0,0,clear,0,0.0,1.01,experienced,highway,18,3,517,8.62,9.0,15.0,40.0,0,0,102.54,completed
026712f4-768c-4bc0-9e9d-bec7cdbae2d7,37b1137a-e666-40a9-a61c-e5740b6e50d8,2fba4de2-1dec-4845-9e71-12d801a6bd24,5,Hinjewadi,Shivajinagar,18.5888306,73.7327999,18.5270801,73.8521589,21.315,2026-01-11 12:21:15,12,6,1,0,0,clear,0,0.0,1.49,senior,highway,32,27,2192,36.53,34.5,52.64,34.46,0,0,323.73,completed
f6bb163c-cfb6-4b2c-a6bc-3d54e7b9ad93,72b4eb2e-671e-4e85-a792-d95a622e4ec9,dc8d8012-b5ad-4c42-b993-2441ab6e5796,5,Kharadi,Camp (MG Road),18.5450731,73.9419735,18.5170252,73.8863296,9.209,2025-12-26 19:37:15,19,4,0,1,0,cloudy,0,0.0,1.99,senior,"main_road,local_road",15,8,1457,24.28,26.97,51.68,47.81,0,0,155.8,completed
acc6853e-c60a-41d3-9827-e0af40e081ed,82c32f6d-7086-4c9a-92d1-c3df8179a960,c63d6d29-6af2-45fd-88ba-302c61ececc0,7,Wakad,Hadapsar,18.6049433,73.7511968,18.497636,73.9296392,28.131,2026-01-28 18:02:15,18,2,0,1,0,cloudy,0,0.0,2.0,experienced,highway,62,25,4451,74.18,76.09,176.21,56.82,0,0,437.82,completed
af98a639-3c43-40bd-bdd9-e07322fb2e57,571f49f5-a255-49f9-95fb-2053557d4319,47e68b0b-d300-4243-b472-e899bc1e626f,5,Aundh,Kothrud,18.5526098,73.8007926,18.505842,73.810542,6.883,2026-03-07 22:20:15,22,5,1,0,0,clear,0,0.0,1.73,experienced,local_road,21,8,707,11.78,11.26,17.57,35.91,0,0,147.58,completed
cc72730f-3a9e-4bee-a823-eb6d27f391a5,571f49f5-a255-49f9-95fb-2053557d4319,9c71c91b-eaf6-4030-9f21-765573cba94c,10,Koregaon Park,FC Road,18.5347152,73.888546,18.5242299,73.8379888,7.736,2026-02-03 07:55:15,7,1,0,0,0,clear,0,0.0,1.55,experienced,highway,25,6,795,13.25,13.57,23.25,41.63,0,0,141.69,completed
0fbe0a34-783c-4b22-ab97-0f56880fe97d,72b4eb2e-671e-4e85-a792-d95a622e4ec9,dc8d8012-b5ad-4c42-b993-2441ab6e5796,5,Kharadi,Koregaon Park,18.5534209,73.9394199,18.5351548,73.8910537,7.635,2026-02-18 09:18:15,9,2,0,1,0,clear,0,0.0,1.46,experienced,local_road,14,8,1208,20.13,23.09,45.09,48.79,0,0,155.94,completed
9192e5f9-37e7-45fa-a7a2-9d41af43a2d2,3b1b1827-97cf-48af-9584-b21a739b1482,ece7a47b-687c-4509-abc3-d23fb1c4a95f,4,Wakad,Kharadi,18.6038013,73.758677,18.5518678,73.9343722,25.643,2026-01-21 09:52:15,9,2,0,1,0,rainy,1,14.21,2.0,experienced,"main_road,local_road",55,29,4057,67.62,73.21,161.61,54.7,0,0,401.61,completed
3d6d9d8a-a0fa-493e-aee8-e54d8524a448,82c32f6d-7086-4c9a-92d1-c3df8179a960,d140aa44-cd68-4b2a-8fff-4e97a4e4d4ec,1,Aundh,Viman Nagar,18.555412,73.8096683,18.5637535,73.9088515,14.961,2026-01-13 05:13:15,5,1,0,0,0,clear,0,0.0,1.0,experienced,"main_road,highway",36,19,1282,21.37,21.98,33.75,34.87,0,0,253.1,completed
f5a6fa96-7a18-44f3-98b2-b1b68c4a337f,237bc250-4458-41b6-9ac6-4a27d7323bd6,b5404dad-561b-4360-8e9b-0bb1ac69a86f,3,Viman Nagar,Baner,18.5711325,73.9141933,18.5609231,73.791204,17.562,2026-01-21 05:01:15,5,2,0,0,0,cloudy,0,0.0,1.0,experienced,main_road,51,13,1505,25.08,24.89,44.57,44.16,0,0,282.14,completed
1ac1163f-fd6c-4646-b0d6-563b7f992f4b,1bbcc64c-7b6d-4352-a3cb-2cd0aadf675a,93642ba7-f0cb-4485-954b-a04b021a382e,4,Shivajinagar,Kothrud,18.5337516,73.8531696,18.5116118,73.8102421,7.316,2025-12-28 17:52:15,17,6,1,0,0,clear,0,0.0,1.79,senior,"main_road,local_road",23,4,752,12.53,12.34,17.78,30.6,0,0,118.74,completed
0d182981-490a-4c92-8bae-dbca192968c6,14a2da99-987d-4630-ab73-8d5b2ae3313a,ad2d979a-b741-4d1c-96ee-b0632f30d7d5,5,Hinjewadi,Aundh,18.595718,73.7450154,18.5584331,73.8074852,10.345,2026-01-17 20:09:15,20,5,1,0,0,cloudy,0,0.0,2.0,senior,"main_road,local_road",34,10,1064,17.73,16.8,57.97,71.02,0,0,195.44,completed
93da200e-bc72-451a-bd6d-702d2ffbda45,571f49f5-a255-49f9-95fb-2053557d4319,47e68b0b-d300-4243-b472-e899bc1e626f,6,Hinjewadi,Kothrud,18.5895285,73.7412967,18.5144463,73.8037465,14.326,2026-01-09 21:51:15,21,4,0,0,0,clear,0,0.0,2.0,experienced,highway,34,11,1473,24.55,23.68,36.9,35.83,0,0,234.39,completed
7f17ddf1-9d2a-4e33-aa9f-0c9f93efe0ba,8e7da535-ca05-4c41-9bfc-ec4b94af6787,d1eaf3eb-7f00-4476-8e9b-920561843ccd,4,Shivajinagar,Baner,18.528281,73.847242,18.5641828,73.7881305,10.536,2026-02-09 12:15:15,12,0,0,0,0,clear,0,0.0,1.23,experienced,main_road,32,12,1083,18.05,19.04,29.51,35.48,0,0,195.88,completed
77a73473-633e-4f86-8dc3-8be58db17ee7,14a2da99-987d-4630-ab73-8d5b2ae3313a,b5404dad-561b-4360-8e9b-0bb1ac69a86f,2,Kharadi,FC Road,18.5489257,73.9405855,18.525074,73.8361447,14.797,2026-03-09 15:02:15,15,0,0,0,0,clear,0,0.0,1.48,experienced,highway,36,8,1521,25.35,26.01,42.01,38.09,0,0,219.56,completed
269708b5-2d6f-4a8f-a27d-15e8e51eb5fb,14a2da99-987d-4630-ab73-8d5b2ae3313a,e83ebe4f-a281-4b87-a7ca-e6092040ddd7,8,Camp (MG Road),Koregaon Park,18.5155546,73.8857349,18.5365346,73.8902104,3.213,2026-03-02 23:46:15,23,0,0,0,0,cloudy,0,0.0,1.96,senior,"main_road,local_road",10,3,330,5.5,4.49,10.71,58.08,0,0,91.6,completed
4c60046c-06ec-48fc-b143-4a6cbc4011e0,237bc250-4458-41b6-9ac6-4a27d7323bd6,09c7bf5c-2e22-474b-8466-6fa748661acf,6,Kothrud,FC Road,18.5135133,73.8145494,18.5256029,73.8371606,4.083,2026-01-12 11:46:15,11,0,0,0,0,cloudy,0,0.0,1.49,experienced,"main_road,local_road",12,3,419,6.98,7.14,11.52,38.02,0,0,71.0,completed
15fb3217-523c-4437-a9b1-81e3c0b5924a,72b4eb2e-671e-4e85-a792-d95a622e4ec9,9c71c91b-eaf6-4030-9f21-765573cba94c,10,Shivajinagar,FC Road,18.5260863,73.8410736,18.52079,73.8343256,1.181,2026-01-16 22:10:15,22,4,0,0,0,clear,0,0.0,1.95,senior,"main_road,highway",3,0,121,2.02,2.0,2.94,31.97,0,0,36.42,completed
6a818c0a-9f79-49d2-b918-e3c5bf3fe45a,3b1b1827-97cf-48af-9584-b21a739b1482,ece7a47b-687c-4509-abc3-d23fb1c4a95f,2,Baner,Kothrud,18.5543949,73.7833762,18.5077641,73.8020958,8.139,2026-03-19 04:47:15,4,3,0,0,0,clear,0,0.0,1.01,experienced,local_road,14,6,697,11.62,11.35,15.6,27.24,0,0,138.72,completed
c389c20e-377d-441b-a7a7-52df0495be11,1bbcc64c-7b6d-4352-a3cb-2cd0aadf675a,e83ebe4f-a281-4b87-a7ca-e6092040ddd7,3,Kharadi,Hadapsar,18.552132,73.9432714,18.5031372,73.9209313,7.675,2026-02-07 21:47:15,21,5,1,0,0,clear,0,0.0,1.21,experienced,"main_road,local_road",12,7,789,13.15,13.32,22.84,41.68,0,0,148.95,completed
7415c7e0-c08b-49c7-82ef-344958486ed3,72b4eb2e-671e-4e85-a792-d95a622e4ec9,e83ebe4f-a281-4b87-a7ca-e6092040ddd7,2,Koregaon Park,Shivajinagar,18.5409373,73.897586,18.5276866,73.853755,6.214,2026-01-26 20:08:15,20,0,0,1,0,clear,0,0.0,1.25,experienced,"main_road,local_road",17,5,983,16.38,19.21,18.07,6.31,1,2,140.69,completed
f4f9f1d7-9077-4803-8abd-e55a5039a5a5,1bbcc64c-7b6d-4352-a3cb-2cd0aadf675a,d6644b2b-589a-41dc-8384-45a2c5f1d419,6,Wakad,Aundh,18.5925788,73.7532604,18.5599642,73.8053601,9.23,2025-12-27 07:01:15,7,5,1,0,0,clear,0,0.0,2.0,experienced,"main_road,highway",21,6,949,15.82,16.49,27.07,39.08,0,0,152.44,completed
035a1efd-f40d-4e38-aae6-a1a975eac9f5,237bc250-4458-41b6-9ac6-4a27d7323bd6,47e68b0b-d300-4243-b472-e899bc1e626f,3,Kharadi,Baner,18.5517511,73.9344745,18.5549376,73.7930757,20.375,2026-01-31 03:33:15,3,5,1,0,0,clear,0,0.0,1.0,senior,highway,42,27,1746,29.1,28.02,43.97,36.27,0,0,322.4,completed
2c8ab63e-ef64-41be-b78b-699e1473d353,72b4eb2e-671e-4e85-a792-d95a622e4ec9,2fba4de2-1dec-4845-9e71-12d801a6bd24,7,Camp (MG Road),FC Road,18.516681,73.8813066,18.5137707,73.8348535,7.047,2026-02-23 23:55:15,23,0,0,0,0,clear,0,0.0,1.55,experienced,main_road,10,3,724,12.07,11.46,19.42,40.99,0,0,136.32,completed
5e07fe23-765f-414b-a530-ec7cc8f5e33f,3b1b1827-97cf-48af-9584-b21a739b1482,d6644b2b-589a-41dc-8384-45a2c5f1d419,8,Viman Nagar,Koregaon Park,18.5681948,73.9214291,18.5319022,73.8900132,6.674,2025-12-27 21:25:15,21,5,1,0,0,clear,0,0.0,1.26,experienced,"main_road,local_road",11,4,686,11.43,12.11,18.14,33.24,0,0,109.78,completed
fb9c7859-e5c1-40be-9769-54ab5c6474c1,37b1137a-e666-40a9-a61c-e5740b6e50d8,ad2d979a-b741-4d1c-96ee-b0632f30d7d5,6,Wakad,Camp (MG Road),18.5941699,73.7574676,18.5148365,73.8774552,23.091,2026-02-16 20:29:15,20,0,0,1,0,clear,0,0.0,2.0,senior,main_road,35,19,3653,60.88,64.31,56.89,13.04,0,0,342.13,completed
9702bbb3-7483-46dc-a328-79c95ea3a7d8,3b1b1827-97cf-48af-9584-b21a739b1482,e83ebe4f-a281-4b87-a7ca-e6092040ddd7,8,Koregaon Park,Hadapsar,18.5304115,73.9000834,18.5032322,73.9292959,5.734,2026-02-20 03:08:15,3,4,0,0,0,clear,0,0.0,1.03,new,"main_road,local_road",12,7,491,8.18,7.33,14.86,50.67,0,0,139.9,completed
fc69be10-555a-4c6a-9291-1ed75da43836,237bc250-4458-41b6-9ac6-4a27d7323bd6,9c71c91b-eaf6-4030-9f21-765573cba94c,1,Shivajinagar,FC Road,18.5271619,73.8527954,18.5255657,73.8360311,2.398,2026-01-07 00:17:15,0,2,0,0,0,cloudy,0,0.0,1.48,new,"main_road,highway",7,2,205,3.42,4.15,7.18,42.2,1,2,66.55,completed
7811b61b-c170-43a1-b204-36c29a20f5c1,237bc250-4458-41b6-9ac6-4a27d7323bd6,c63d6d29-6af2-45fd-88ba-302c61ececc0,2,Kothrud,Wakad,18.5099335,73.8094097,18.6005881,73.7508458,16.646,2026-03-21 20:49:15,20,5,1,0,0,clear,0,0.0,2.0,experienced,"main_road,highway",49,19,1712,28.53,28.24,82.17,65.63,0,0,272.5,completed
34da2225-bd86-4a64-be53-0a66532b23a2,3b1b1827-97cf-48af-9584-b21a739b1482,dc8d8012-b5ad-4c42-b993-2441ab6e5796,4,Baner,Wakad,18.5653231,73.7846357,18.5959071,73.7594473,5.607,2026-01-16 11:05:15,11,4,0,0,0,clear,0,0.0,1.99,experienced,local_road,17,6,576,9.6,9.99,16.91,40.92,0,0,119.0,completed
df2b4aeb-b9ba-4e5e-a08f-ecc5f2f89375,879270a3-1409-4ac9-bb1b-ef084ca2ff80,7522fed3-a0fa-4625-b63b-15c824af857a,3,Kothrud,Hinjewadi,18.5072296,73.8024125,18.5877598,73.7377339,15.755,2026-01-08 16:39:15,16,3,0,0,0,clear,0,0.0,1.73,experienced,local_road,38,9,1620,27.0,27.88,46.22,39.68,0,0,261.85,completed
6d8facd4-5c1d-4a7f-a159-775d84e33cbe,8e7da535-ca05-4c41-9bfc-ec4b94af6787,e83ebe4f-a281-4b87-a7ca-e6092040ddd7,1,Hinjewadi,Aundh,18.5919284,73.7375647,18.5593081,73.8132164,11.38,2026-01-28 06:03:15,6,2,0,0,0,clear,0,0.0,2.0,experienced,"main_road,local_road",24,7,1170,19.5,19.09,32.46,41.19,0,0,178.38,completed
8066f4f5-f330-4692-a7e5-76807facd915,3b1b1827-97cf-48af-9584-b21a739b1482,2fba4de2-1dec-4845-9e71-12d801a6bd24,6,Hinjewadi,Koregaon Park,18.5953901,73.7372385,18.5352774,73.8948557,25.025,2026-03-06 16:36:15,16,4,0,0,0,clear,0,0.0,2.0,new,"main_road,local_road",80,20,2574,42.9,43.11,79.05,45.46,0,0,375.03,completed
9824f478-45bd-4eba-8b4e-42d9a745c598,879270a3-1409-4ac9-bb1b-ef084ca2ff80,93642ba7-f0cb-4485-954b-a04b021a382e,7,Koregaon Park,Wakad,18.532827,73.8910896,18.6004275,73.760184,22.244,2026-01-19 11:25:15,11,0,0,0,0,cloudy,0,0.0,1.02,senior,"main_road,local_road",39,30,2287,38.12,36.81,63.4,41.94,1,1,346.42,completed
527c62b7-f88d-4d14-bc2b-6d39547c7b65,72b4eb2e-671e-4e85-a792-d95a622e4ec9,d6644b2b-589a-41dc-8384-45a2c5f1d419,6,Baner,Shivajinagar,18.561521,73.7830388,18.5346195,73.8511478,10.331,2026-01-15 00:22:15,0,3,0,0,0,cloudy,0,0.0,1.04,senior,main_road,30,11,885,14.75,12.92,25.38,49.09,0,0,164.97,completed
f60603e5-4584-48e1-a4bf-bb5acb43c2c4,72b4eb2e-671e-4e85-a792-d95a622e4ec9,ad2d979a-b741-4d1c-96ee-b0632f30d7d5,4,Baner,Kharadi,18.5590642,73.7840928,18.5506545,73.9427932,24.066,2026-02-10 10:25:15,10,1,0,1,0,clear,0,0.0,2.0,experienced,main_road,66,12,3808,63.47,69.75,109.43,36.26,1,2,386.32,completed
c6262b2c-2f82-4ce2-94c8-a4b6a5e7272e,571f49f5-a255-49f9-95fb-2053557d4319,d6644b2b-589a-41dc-8384-45a2c5f1d419,1,Aundh,Koregaon Park,18.5648126,73.8041474,18.5407029,73.8874806,12.858,2026-02-22 23:13:15,23,6,1,0,0,clear,0,0.0,1.53,senior,local_road,35,12,1322,22.03,19.91,34.33,42.0,1,2,196.01,completed
ffcd95a4-4ddd-4a71-942d-a49dea1431dd,1bbcc64c-7b6d-4352-a3cb-2cd0aadf675a,ece7a47b-687c-4509-abc3-d23fb1c4a95f,2,Koregaon Park,Baner,18.533491,73.8978589,18.5642096,73.7815719,18.937,2026-03-11 15:15:15,15,2,0,0,0,clear,0,0.0,1.54,senior,highway,61,12,1947,32.45,31.19,57.22,45.49,0,0,277.8,completed
c734141a-092f-40a5-947c-9db24089285a,82c32f6d-7086-4c9a-92d1-c3df8179a960,b5404dad-561b-4360-8e9b-0bb1ac69a86f,10,Hadapsar,Baner,18.5049346,73.9256465,18.564032,73.7851192,20.941,2026-02-10 08:09:15,8,1,0,1,0,cloudy,0,0.0,1.5,experienced,main_road,59,25,3313,55.22,59.27,116.72,49.22,0,0,321.32,completed
1a3f392c-67ae-4e61-84a2-c644df6acb6e,571f49f5-a255-49f9-95fb-2053557d4319,2fba4de2-1dec-4845-9e71-12d801a6bd24,10,Hinjewadi,Shivajinagar,18.5966671,73.7421486,18.5253157,73.8460707,19.905,2026-02-10 16:45:15,16,1,0,0,0,clear,0,0.0,1.98,senior,"main_road,highway",38,11,2047,34.12,32.31,62.34,48.17,1,1,301.45,completed
4001d916-c8e4-434e-aa14-712b15e5f88d,237bc250-4458-41b6-9ac6-4a27d7323bd6,ad2d979a-b741-4d1c-96ee-b0632f30d7d5,5,Baner,Kothrud,18.5593973,73.7820663,18.5026066,73.8071608,8.615,2025-12-26 00:30:15,0,4,0,0,0,clear,0,0.0,1.25,senior,highway,27,10,738,12.3,11.82,18.21,35.09,0,0,137.48,completed
d78e2dfe-971c-48ee-9a8b-87effc64ad52,1bbcc64c-7b6d-4352-a3cb-2cd0aadf675a,e83ebe4f-a281-4b87-a7ca-e6092040ddd7,2,Hadapsar,Aundh,18.4985837,73.9194568,18.5652101,73.8098178,19.724,2026-02-14 10:23:15,10,5,1,0,0,clear,0,0.0,1.96,senior,local_road,36,12,2028,33.8,32.62,100.11,67.42,0,0,289.52,completed
3ed2c1db-a4c8-4782-b8bb-f8174ed16abe,3b1b1827-97cf-48af-9584-b21a739b1482,09c7bf5c-2e22-474b-8466-6fa748661acf,8,Kharadi,FC Road,18.5549292,73.946881,18.5197987,73.8345101,17.191,2026-02-09 02:24:15,2,0,0,0,0,cloudy,0,0.0,1.0,experienced,local_road,28,16,1473,24.55,23.93,39.76,39.81,1,1,287.63,completed
b1e254e0-6292-49ba-8037-52b4a5df3d74,72b4eb2e-671e-4e85-a792-d95a622e4ec9,09c7bf5c-2e22-474b-8466-6fa748661acf,7,Wakad,Hadapsar,18.6022885,73.7617416,18.5072408,73.9299378,29.267,2026-02-05 07:56:15,7,3,0,0,0,clear,0,0.0,1.8,senior,"main_road,local_road",85,24,3010,50.17,48.9,71.53,31.64,0,0,420.09,completed
2f620207-d261-496c-8ba1-8f64eb0ad0de,1bbcc64c-7b6d-4352-a3cb-2cd0aadf675a,b5404dad-561b-4360-8e9b-0bb1ac69a86f,5,FC Road,Shivajinagar,18.5194087,73.8361766,18.5354963,73.8450552,2.941,2026-02-15 09:08:15,9,6,1,0,0,rainy,1,6.99,1.97,new,"main_road,local_road",7,3,302,5.03,13.53,12.06,12.19,0,0,68.14,completed
c23b3993-704c-44aa-8c11-4c3a2930563c,82c32f6d-7086-4c9a-92d1-c3df8179a960,e83ebe4f-a281-4b87-a7ca-e6092040ddd7,2,Kothrud,Hinjewadi,18.5104112,73.8148176,18.588528,73.7414084,16.997,2026-01-09 01:26:15,1,4,0,0,0,cloudy,0,0.0,1.04,new,highway,31,23,1456,24.27,23.76,43.85,45.82,0,0,248.62,completed
adbd4967-f4ff-480b-aee1-3698ec5132ac,37b1137a-e666-40a9-a61c-e5740b6e50d8,d1eaf3eb-7f00-4476-8e9b-920561843ccd,3,Shivajinagar,Hadapsar,18.5310698,73.8512839,18.5080673,73.9318984,12.914,2026-01-15 12:37:15,12,3,0,0,0,cloudy,0,0.0,1.74,experienced,main_road,32,16,1328,22.13,21.47,43.54,50.69,0,0,227.77,completed
4cc5e50f-c77d-48a6-9761-4a5bdb276bef,14a2da99-987d-4630-ab73-8d5b2ae3313a,ad2d979a-b741-4d1c-96ee-b0632f30d7d5,6,Baner,Koregaon Park,18.5610978,73.7818382,18.5368781,73.8875533,15.413,2026-01-02 09:15:15,9,4,0,1,0,rainy,1,5.93,2.0,experienced,local_road,34,19,2438,40.63,49.23,124.77,60.54,0,0,242.91,completed
3faaeeca-2c4a-471a-9c39-8fe33cc342e0,37b1137a-e666-40a9-a61c-e5740b6e50d8,dc8d8012-b5ad-4c42-b993-2441ab6e5796,7,Kharadi,Shivajinagar,18.5535403,73.9362606,18.5257976,73.8537144,13.659,2026-02-14 09:05:15,9,5,1,0,0,cloudy,0,0.0,1.48,senior,highway,25,10,1404,23.4,21.44,70.78,69.71,0,0,216.22,completed
5b71c8d4-4e4d-425f-bf18-2dc095042e1b,237bc250-4458-41b6-9ac6-4a27d7323bd6,7522fed3-a0fa-4625-b63b-15c824af857a,6,FC Road,Koregaon Park,18.5228583,73.8414551,18.5390264,73.891518,8.119,2026-02-10 23:11:15,23,1,0,0,0,clear,0,0.0,1.96,experienced,"main_road,local_road",21,10,835,13.92,14.29,22.7,37.05,1,3,159.93,completed
18a98bae-9fb3-479f-b3f2-7013ad1dd58f,3b1b1827-97cf-48af-9584-b21a739b1482,93642ba7-f0cb-4485-954b-a04b021a382e,8,Shivajinagar,Kharadi,18.5288877,73.8414479,18.5474067,73.9413557,13.971,2026-03-16 07:27:15,7,0,0,0,0,rainy,1,12.37,1.47,new,local_road,28,8,1437,23.95,30.0,57.38,47.72,0,0,249.42,completed
6e4b1cca-7eaa-4b1d-8942-3b3cbf6cd980,14a2da99-987d-4630-ab73-8d5b2ae3313a,b5404dad-561b-4360-8e9b-0bb1ac69a86f,2,Wakad,Shivajinagar,18.602899,73.7543382,18.5323324,73.8430939,17.981,2026-01-15 06:19:15,6,3,0,0,0,rainy,1,1.69,2.0,experienced,"main_road,local_road",39,26,1849,30.82,38.38,64.57,40.56,0,0,283.98,completed
c372ee4b-97aa-4de7-b004-bd7768b8a046,1bbcc64c-7b6d-4352-a3cb-2cd0aadf675a,dc8d8012-b5ad-4c42-b993-2441ab6e5796,9,Viman Nagar,Kharadi,18.5677421,73.9121616,18.5576034,73.941694,4.769,2026-01-18 02:55:15,2,6,1,0,0,cloudy,0,0.0,1.0,senior,"main_road,highway",7,4,408,6.8,4.82,11.18,56.89,1,2,105.94,completed
1accbf0f-b9ca-4d4a-a164-104eec507e8a,879270a3-1409-4ac9-bb1b-ef084ca2ff80,2fba4de2-1dec-4845-9e71-12d801a6bd24,5,Aundh,Kharadi,18.558484,73.8092183,18.551416,73.9430309,18.434,2026-02-20 04:08:15,4,4,0,0,0,clear,0,0.0,1.0,experienced,local_road,38,26,1580,26.33,26.56,44.28,40.02,0,0,294.86,completed
475f738d-33c1-40ab-ac76-b354c857710c,571f49f5-a255-49f9-95fb-2053557d4319,d140aa44-cd68-4b2a-8fff-4e97a4e4d4ec,6,Koregaon Park,Wakad,18.5379051,73.8961043,18.6020033,73.7573581,22.08,2026-01-22 04:54:15,4,3,0,0,1,stormy,1,44.37,1.02,experienced,"main_road,local_road",48,25,1892,31.53,43.48,97.68,55.49,0,0,322.54,completed
1af5479e-5785-42a3-94db-43c721f5daa2,8e7da535-ca05-4c41-9bfc-ec4b94af6787,2fba4de2-1dec-4845-9e71-12d801a6bd24,7,Kothrud,Koregaon Park,18.5131282,73.8022136,18.5337185,73.8980513,14.498,2026-02-20 10:57:15,10,4,0,1,0,cloudy,0,0.0,2.0,experienced,"main_road,highway",25,9,2294,38.23,44.02,91.61,51.95,0,0,227.3,completed
9ac78702-a64a-4061-ac5f-7284e40be4b0,82c32f6d-7086-4c9a-92d1-c3df8179a960,47e68b0b-d300-4243-b472-e899bc1e626f,9,Shivajinagar,Wakad,18.5311606,73.850975,18.6044509,73.7601454,18.635,2026-01-05 19:39:15,19,0,0,1,0,rainy,1,4.62,2.0,experienced,main_road,34,16,2948,49.13,58.13,72.32,19.62,0,0,301.75,completed
fd333ae3-a4cb-4046-994a-56c6d4702a54,72b4eb2e-671e-4e85-a792-d95a622e4ec9,b5404dad-561b-4360-8e9b-0bb1ac69a86f,3,Wakad,Hadapsar,18.6063722,73.7604812,18.5078916,73.9297796,29.27,2026-01-12 13:58:15,13,0,0,0,0,clear,0,0.0,1.24,new,highway,89,25,3010,50.17,50.8,83.8,39.38,0,0,445.11,completed
5398b1b1-0f3e-41fa-8e65-5308b153769f,237bc250-4458-41b6-9ac6-4a27d7323bd6,2fba4de2-1dec-4845-9e71-12d801a6bd24,2,Kothrud,Viman Nagar,18.5125315,73.8113029,18.5722981,73.9090653,15.543,2025-12-31 05:38:15,5,2,0,0,0,clear,0,0.0,1.03,experienced,"main_road,local_road",46,15,1332,22.2,21.28,33.14,35.79,1,3,231.87,completed
da8a3d4a-cfc8-41c8-82b4-f61c79f39b1b,237bc250-4458-41b6-9ac6-4a27d7323bd6,9c71c91b-eaf6-4030-9f21-765573cba94c,2,Koregaon Park,Wakad,18.5430103,73.8937596,18.6012459,73.7534034,22.139,2026-01-26 03:05:15,3,0,0,0,0,cloudy,0,0.0,1.0,experienced,"main_road,highway",50,26,1897,31.62,30.86,48.4,36.24,1,2,347.32,completed
5ac7977c-ad3a-45b6-a36e-5861b02f00bb,72b4eb2e-671e-4e85-a792-d95a622e4ec9,2fba4de2-1dec-4845-9e71-12d801a6bd24,8,Viman Nagar,Baner,18.5742968,73.9107092,18.5532423,73.7852614,18.857,2026-02-21 10:25:15,10,5,1,0,0,cloudy,0,0.0,1.54,experienced,highway,39,19,1939,32.32,32.45,120.48,73.07,0,0,316.41,completed
d8bca991-958a-4a12-b56e-3db86dc4e742,14a2da99-987d-4630-ab73-8d5b2ae3313a,e83ebe4f-a281-4b87-a7ca-e6092040ddd7,6,Camp (MG Road),Viman Nagar,18.5211692,73.8764736,18.5635968,73.9109156,7.694,2026-03-20 06:02:15,6,4,0,0,0,clear,0,0.0,1.75,experienced,"main_road,highway",19,4,791,13.18,12.81,18.43,30.49,0,0,155.3,completed
e1644e83-acd1-4cb3-8641-1eed5b2a28a6,237bc250-4458-41b6-9ac6-4a27d7323bd6,d6644b2b-589a-41dc-8384-45a2c5f1d419,9,Camp (MG Road),Shivajinagar,18.5243556,73.883009,18.5313732,73.8525988,4.698,2026-02-28 16:29:15,16,5,1,0,0,rainy,1,11.73,2.0,experienced,"main_road,local_road",8,6,483,8.05,13.43,20.41,34.2,0,0,113.79,completed
6d2125bb-bed2-4cc3-a180-1a5d9ff56cf7,3b1b1827-97cf-48af-9584-b21a739b1482,09c7bf5c-2e22-474b-8466-6fa748661acf,10,Kharadi,Viman Nagar,18.5542427,73.937831,18.5633457,73.9179966,3.179,2026-02-22 13:29:15,13,6,1,0,0,rainy,1,3.07,1.25,senior,main_road,4,2,326,5.43,11.27,8.38,34.49,1,1,69.6,completed
74a835cf-0818-4af7-bf18-ef5c01eafb62,571f49f5-a255-49f9-95fb-2053557d4319,c63d6d29-6af2-45fd-88ba-302c61ececc0,3,Koregaon Park,Shivajinagar,18.5295318,73.8935773,18.5295023,73.8493396,6.554,2026-02-18 08:33:15,8,2,0,1,0,rainy,1,12.38,1.75,senior,"main_road,highway",15,4,1037,17.28,29.88,45.48,34.3,0,0,111.93,completed
